timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
1756191929.877402,-0.053252555156017053,-0.1798550026381717,-0.20915950188303695,-0.017875775037442938,-0.23052021663855105,-0.15375942835474715,-0.1430667325416032,-0.041449072606423325,0.029735350926571032,0.01987293516011799,-0.8015282598926741,-0.3330826084403431,-0.03636190908796647,0.0865311939817141,0.030300840571084443,0.9431040735148332
1756191930.006835,0.12965654103797586,-0.16694073720068178,-0.02351496052270865,-0.10739822510410757,-0.1520809082533507,-0.13225510105600252,0.015746204812517938,0.030864087864756584,0.029147420516785455,0.019897619317121366,-0.801454207750366,-0.3450117513866109,-0.02396376398118103,0.10133267188554301,0.030462409479214865,0.9430300212081741
1756191930.117652,0.029816135271068883,-0.42258037681527,0.0649797397063059,0.13118246827712832,0.20494301474707968,0.2161316343528383,0.10473010031615987,0.0022799136007533353,0.029602953999796334,0.019908839343663526,-0.801548456060974,-0.3226681603666614,-0.02962539388852961,0.09351230286719169,0.030406309072585666,0.9430457292234197
1756191930.257977,0.139451636467129,0.3086184258846676,0.22607034663943684,0.09065792139838724,0.23612798947621794,0.14917268067160072,0.1176107053316253,0.0948923678301713,0.029266353039180532,0.020079384064849687,-0.80163148434504,-0.3216516287887798,-0.016978165682624367,0.12198203407666262,0.03034347651855034,0.9430704133256393
1756191930.3754911,0.08067882130853832,0.8515000739956603,-0.14352226817487357,-0.05836216009715024,-0.21129355448133805,-0.2196480019894593,-0.14324625521240866,0.05400429709869273,0.02991038325297482,0.01997391556334846,-0.8014227915007401,-0.33748086322756377,-0.04182382125188323,0.1043149584575611,0.030437724719591,0.9430143131381449
1756191930.496636,-0.00864391921855071,0.33571258044856434,0.40679602237308726,0.06249113364473862,0.40310687289628033,0.4664574639104745,0.46268753356793346,0.03713833387283718,0.029378553195034757,0.019935767440234915,-0.8016606564907467,-0.34863806800807223,-0.024704285842530867,0.08213069443317021,0.030343476902036107,0.9430614373482326
1756191930.627657,-0.11321918269181076,-0.11084277884048574,0.12219745797269485,0.0940665700198973,0.21774731894188068,0.40657386438482823,0.06624536172432058,-0.0642751237267957,0.029468313571723068,0.01998064771075459,-0.8015664081801387,-0.34582183378584247,-0.004582262214492349,0.06286364130894928,0.030370404998607495,0.9430591932990972
1756191930.744857,0.15211457305806964,-0.10966691533651422,-0.12828096544698758,-0.04777044816600049,-0.029291040976257884,-0.2562163520933074,-0.15621437695260873,0.05520035304567393,0.028552758507430553,0.019962695646373665,-0.801588848233223,-0.34098599971655535,-0.029320211533237907,0.09309267378686105,0.029908139477757847,0.9430075811003061
1756191930.879127,-0.10499713668490157,-0.12465689249117584,0.07302450881723095,0.03985582596129354,0.06196378986351192,0.1757888612063492,0.051724384990794695,0.0010659025762887562,0.029315721079268876,0.02008836004225647,-0.8015215279644027,-0.3075861860724056,-0.07869287361116971,0.09604803171447095,0.03012805207468131,0.9430793894126135
1756191930.993131,0.09218833894085358,-0.08483696948079501,0.03134879278128638,-0.030195373055689475,-0.070024274289608,-0.15728476446341066,-0.16566838324069977,0.04283138244029354,0.029737594647004324,0.020106312106637395,-0.8015484560061904,-0.3329861131222809,-0.02215284700779354,0.10269029728849144,0.03063519813996904,0.9430322652025258
