timestamp,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16
1756191404.721589,0.06096521228113595,-0.008197361945777255,-0.019343347822809043,0.008374637485865285,-0.03961347581763916,0.020256660371909246,-0.07129886645056746,0.06993002247284441,0.02848319413469118,0.019742782830315476,-0.8017347087974057,-0.41032809238223467,0.1706590556046542,-3.1416249625823076e-05,0.02964334622682894,0.9430210451212
1756191404.84443,0.030888769268879995,0.00556065229808583,0.022610623731880504,-0.005244245862259585,-0.003749738940421273,-0.042795477804782635,0.029751058380283853,-0.02167038433253765,0.028734522926456788,0.01990435135496013,-0.8016920725760215,-0.41512128973708434,0.1458133949952967,0.013152130317929037,0.030186396092176437,0.9430345093064448
1756191404.9715798,0.030570121673757538,0.006815052481696886,0.05228763331166085,0.013778208590605679,-0.025478467660243895,-0.0037542294628699034,-0.03304301985703847,0.0621118984897347,0.029068880440557703,0.019635070498813603,-0.8016471923602855,-0.4155072618056746,0.1662765113527284,0.003363767912720933,0.029986679553985596,0.9430120691985768
1756191405.10136,-0.028664957649786684,0.035082821953384316,0.091284002396552,0.0005138782126938595,0.05191512871533632,-0.057208739988067574,0.027161470751332885,-0.0017996951937675476,0.029966483550036654,0.019655266612329903,-0.801570896168842,-0.38969892745508866,0.19583233665017521,-0.0027040292454116486,0.030179664328256074,0.9430726573747747
1756191405.222185,-0.034301907166509944,0.024544960654833737,-0.014276379774160245,0.013636835576856838,-0.07324666705201655,0.007795683902633541,-0.07873551073648474,0.06979538325001211,0.02908458818188485,0.019940255374154624,-0.8017549048013547,-0.3943283145918566,0.1442560579846887,0.025381974328090164,0.030388356898637378,0.9430098251494414
1756191405.3449018,0.01277962584486779,0.0017256422297042958,0.03384861822568757,-0.007023747133858064,0.07307388034977895,0.041752014418735224,0.08809526593369596,-0.003036143586916082,0.02910702845410389,0.01980561500086504,-0.8015866041840876,-0.4029026662602144,0.12256547501858543,0.02118568040211411,0.030213324572233594,0.9430434852838516
1756191405.472623,0.04995161882492111,0.008428495870355298,0.02374833677073612,0.02339378377313123,0.05977139704148559,0.08951123321757597,0.04060981381574974,0.08159213173477088,0.029939555343897903,0.02010631194228635,-0.8014272795442272,-0.41194601882906523,0.15715685859322548,0.017590779372874427,0.0304646533639992,0.9430704133256393
1756191405.604726,0.0863965531153714,0.006864421617458849,0.051026498008628976,0.030776568798019606,0.0347103157409412,0.026730621124015135,0.08325718622654676,-0.03455548141809071,0.028985851992140797,0.019942499697208405,-0.8015821161953842,-0.42475033376146765,0.15004335584885933,0.00910842971985831,0.030177420224337018,0.9430300213177415
1756191405.7223942,0.10031613597975057,0.005206098232199164,0.07561633933116407,0.008796512423192753,0.01391957834472551,0.06818642872659599,0.004631630555890939,0.06486080773174763,0.029418945531634724,0.019668730688007438,-0.8014811357921537,-0.40244713502333446,0.15016677164856126,0.00261202607961262,0.030190884300014553,0.9430861214504522
1756191405.845082,0.07859189507058438,0.021858880214174006,0.08891657422132351,0.008859341909341952,0.07124501240768415,0.01140629346756374,0.06168553607045289,-0.0022552294985336415,0.03004951194366988,0.020070407977875543,-0.8014788919073694,-0.418516476145562,0.10572194921619751,0.04025974847814616,0.030592561699450016,0.9431197815300787
1756191405.972949,0.04343277566573199,0.01593694485285703,0.025723064044380888,0.023530671044307595,-0.006399911540724775,0.028604370487086913,-0.03984685212045031,0.05427806572440792,0.029145176905919525,0.02003450395868105,-0.8016000682049814,-0.43561357960981484,0.14413937115493944,0.032547092722619284,0.030307572773274255,0.9430120691437932
1756191406.095701,-0.022989862612174713,0.008854853427585433,0.048596239484408325,0.0013374277554890688,0.048264124047230274,-0.027792036533355713,0.016046902931788388,-0.019118952510111472,0.030024827841450188,0.020133240203208783,-0.8015619201914352,-0.4175560443716891,0.14260446576072888,0.04479264347430538,0.030439969152212143,0.9430906094391557
1756191406.220612,0.041987634852857274,0.0013060129302389482,-0.13881882701945655,-0.004555335816215067,-0.16135540180017843,-0.05179395232185283,-0.18621676589143188,0.06288832568508737,0.029773498611415133,0.01997615966726752,-0.8015776281518971,-0.4191335793584585,0.10447203682954698,0.041188767892034614,0.02987223502029391,0.9430210451759836
1756191406.344331,0.02101064710329999,-5.161608843242421e-05,0.11017406352466959,-0.03791476106818985,0.14898193852208994,0.04874883073053377,0.3071957239333321,0.01539164945921477,0.02870310689596569,0.019621606477919745,-0.8017391967861092,-0.42516771835439343,0.16297781609875314,0.03274232236778035,0.030074196045889574,0.9430120691437932
1756191406.480115,-0.01898879624957986,0.04663273242904859,0.12366728418890167,0.10741393410545938,0.19514791648287108,0.2668147985549534,0.1849174819448415,0.057260352132074976,0.02860212649273522,0.01975175891728962,-0.8015866041293039,-0.42649168039069457,0.1424227044095888,0.04069508612155914,0.030123563866843197,0.9430277772138224
1756191406.604764,0.05145734841661418,0.013071346315829194,0.01093056335059159,0.02012202045058503,0.015858403845306707,0.03073393285055371,0.0030899977256708287,-0.02890058190507047,0.029147420516785455,0.01979888290824259,-0.801588848233223,-0.40740639365771236,0.14727873705765782,0.03173476232982734,0.029901407166000676,0.9430793894126135
1756191406.7209,0.06309477439807619,-0.002410067683633636,-0.010623134097413105,0.003058585393078187,-0.026880971334107658,-0.010199016069664675,-0.10181288769030396,0.04076689470778493,0.029270840699181837,0.02007265213657828,-0.8016247523072011,-0.41670332224491763,0.1566654222414774,0.0252922146635897,0.03002931583015358,0.94307490142391
1756191406.846022,0.05322562716901302,-0.0006171040072598878,0.03915794032132801,0.003484943991198259,0.03853635029757724,-0.05329070234780803,-0.0507482422844452,-0.018205637660096672,0.029086832231020227,0.02004347988130415,-0.801620264263714,-0.404801100054208,0.15661156637703672,0.0115229817764724,0.030374892932527205,0.94307490142391
1756191406.970518,0.002241764190223287,0.009263263248345432,0.018497358692590806,0.017604241585906816,-0.04430569431689732,-0.09604130203233045,-0.12843804499682257,0.06819989302140825,0.028557246386566582,0.01989313116406693,-0.8018177370814716,-0.3992045445038992,0.11238441079416696,0.036386590122300035,0.030071951777619475,0.9430434853386354
1756191407.104865,-0.0015820258790079284,0.0031842443653765846,-0.022289732169798192,-0.007548841921722188,0.001427188145873301,-0.06640468451523167,0.02443276051267543,0.0034176231745411366,0.029044196393121693,0.019713610684608713,-0.8014811358469374,-0.3892276856829138,0.0900767253821387,0.05184331996475949,0.030065219849348068,0.9430704134352067
1756191407.2172348,0.03238552406101542,0.020534919410505715,0.03537454230108244,0.024533735930590946,0.0688932889880722,0.06008780242272598,0.05122845970532473,0.07272829959059463,0.028041124508223114,0.01956101813737084,-0.8016988047234276,-0.42113074249423604,0.10717606719802408,0.04256434749592753,0.02993057936649112,0.9430277772686061
1756191407.340904,0.08800775146878817,-0.020851323052364236,0.0836453995503047,0.024697554023826822,0.06138259786016801,0.01838066801428795,0.10987785348997396,-0.019884153159663957,0.028952191857730642,0.01974951503250529,-0.8016180202693624,-0.39197659404838786,0.0967907958170947,0.07650945412323755,0.030031559386235827,0.9430255332194707
1756191407.4680278,0.049507305697154474,4.486564327688778e-06,0.05137431969427887,0.03343347668209497,0.03302730904782519,0.059147562393370795,0.03589739557355642,0.0631912654156194,0.028480950140339488,0.020052456132629338,-0.8016292402959045,-0.4291530740173424,0.13595097950276205,0.031137855394798165,0.030188640031744454,0.9430143131929285
1756191407.5937998,0.07343516318017945,0.014866551302154274,0.10322436997119118,0.02220894703093697,0.05114991935517858,0.07225481179707191,0.1588443522067631,-0.025132892872480786,0.0289611676160027,0.019711366525905973,-0.801891789333347,-0.3942856777678518,0.11878881077556049,0.022182021125712815,0.03026718065580901,0.943045729332987
1756191407.7192042,0.06278061286053237,0.02372814157484647,-0.07132579679326977,-0.03381719988058595,-0.13097153119195035,-0.05161218564299976,-0.11343236338785466,0.07372015166808576,0.028774915372624117,0.019906595294528148,-0.8016449483659338,-0.4005060686784632,0.11234850567929885,0.04490035651799511,0.029717398697839063,0.9430030931116027
1756191407.843141,-0.09911783477839302,0.07023071935948204,0.19852739221909466,0.07897337493212785,0.18438565292779138,0.14922204745166442,0.27365902351105914,0.014801475602914305,0.027913216008421254,0.019967183635077056,-0.801620264263714,-0.3786426992977367,0.06305662498754613,0.03679051266654449,0.03008765968329766,0.9430816334617489
1756191407.967254,-0.020656093859168535,0.06670762740952127,0.05884013477000682,0.06508296558304745,0.07938627219375442,0.09503149761653998,-0.007483765975955655,0.07706596866688308,0.028602126602302578,0.01984376317876227,-0.8017032926573473,-0.3937875111313427,0.08728966648306917,0.0350716006668175,0.029966483002199847,0.943045729332987
1756191408.10375,0.07708392018342719,0.027827942250844312,-0.04169142581796383,0.017839863896369934,0.013607665759456508,-0.04251946577364031,-0.02752500378033694,-0.006285465377218583,0.028018684455138797,0.019352325512205854,-0.8018154929775525,-0.3745608485358603,0.07416670583188534,0.02920127786038553,0.029497485772213516,0.943063681397368
1756191408.217634,0.10167824937140241,0.014619711019537029,-0.0576687623774085,-0.003370501539286445,-0.0217085324556512,-0.03909286506035749,-0.0717633803073755,0.08156520440517102,0.02821840126724804,0.01958794623394223,-0.80166514447945,-0.38090016999665427,0.08625967011732213,0.05279477745951975,0.029706178671296907,0.9430412413442836
1756191408.338649,0.06436263864366885,0.019444329486064175,-0.03047587343162912,0.0018894567209131578,-0.022695897475761527,-0.0774384735919097,-0.006608602645642617,-0.018506335861542645,0.02730957802165957,0.019437597626272368,-0.8016696324681535,-0.38411134623867627,0.08551690157722025,0.03288369466934134,0.029542366042733192,0.9429469929241082
1756191408.470325,0.03162704916287433,0.026236937162192428,0.016345354098388377,0.01183938717140871,0.014731913051732323,0.019929033484967315,-0.010356098386075567,0.0704057517406695,0.026809163939426926,0.019280517199898466,-0.8019366694942993,-0.413227354778963,0.10734436696614413,0.04802850469508592,0.029048684327041403,0.9429739210206796
1756191408.5968199,0.06084627817001413,0.004997405826168901,-0.08109396319452893,0.0036240726271096397,-0.1351790440214031,-0.0587369120981106,-0.13447218125357346,-0.04304905208375524,0.027688815368010718,0.01953409004079945,-0.8016718764625052,-0.3915075966540505,0.101842062876505,0.01283572762108901,0.029542366097516874,0.9430681693860713
1756191408.731617,-0.036326002795249224,0.0014092338353614597,0.2668507050941972,-0.009258781970642945,0.17601774395991335,0.07580258905449334,0.2423753114280236,0.0710834428010618,0.02798278027159326,0.019801126957377967,-0.8017773449640063,-0.4004881154088413,0.09366489377091913,0.04033828954048017,0.030137028271222815,0.9429918730850605
1756191408.848552,-0.05307303456699147,0.04613007342114168,0.15605056236552842,0.09348088415230021,0.19188288319855928,0.23278217546313124,0.26159074727226705,-0.013291261323234615,0.027444218449732837,0.01959692226613269,-0.8017885648809812,-0.36179693065145435,0.04628266481792226,0.02389868502231205,0.029555829954059684,0.9430995855261298
1756191408.976799,0.03515911810373997,0.021356224137194017,-0.0006193466731073225,0.034485917538404465,0.05835767691571485,0.11383403728113455,-0.03432659181656644,0.0388303145985393,0.028083760839174774,0.019628338625325877,-0.8017032926025636,-0.3638457086704233,0.0641113116460688,0.06619375133339096,0.029800426981904927,0.943045729332987
1756191409.095032,0.09993016610250753,-0.002419040154884843,-0.015824744943529367,0.021461694775258795,-0.02509025133707944,-0.042539660544956434,-0.02294722803430084,-0.006821785916519516,0.027621494989623043,0.019695658784578827,-0.8014878678847762,-0.3851391020066598,0.08950450402848861,0.025337095810648275,0.029970971538740045,0.9430255332194707
1756191409.220638,0.08196015025982085,-0.008637188002467155,-0.034243563053143376,-0.017274372389211375,-0.04476122966255335,-0.020965770160888925,-0.08103113162659985,0.05721322718240759,0.02787282394573969,0.019828055053949356,-0.801591092172791,-0.38381513953208923,0.08290711965631037,0.0384263947386952,0.030231276472263476,0.943063681397368
1756191409.3508139,0.0652378019739819,-0.0027107642552651025,0.02367652882821858,-0.00329420663525953,-0.01573722864336827,-0.06073632217286264,-0.021764636395827812,-0.011170672033639514,0.0279221920953954,0.019830299267435774,-0.8016584124416113,-0.3909578180926688,0.08565154189572614,0.01724071356960956,0.030498313607976717,0.9430143131381449
1756191409.471336,0.03775767977897297,0.013719865394865765,0.03978177406551207,0.016917576616191688,0.029863259001799366,0.0203845722546034,0.00013912617064574186,0.04630959395538358,0.02794238831847906,0.01977868679472629,-0.8016808524946956,-0.3616712689399719,0.06645180547938627,0.059769155128913766,0.02995975167654893,0.943000849117251
1756191409.6020758,-0.012384680264136371,0.008278143208693056,0.04350458348498625,-0.0015191924484337076,0.002129563513924094,-0.03151036281248226,0.029124978025827336,-0.015131347429226427,0.02851236633518163,0.01983703119570718,-0.8015596762518672,-0.3782096043886507,0.07753272135468091,0.035235415048459,0.029892431243377572,0.9430502173216904
1756191409.7245162,0.016569755314027563,0.007723877343403942,0.032538117553271795,0.038745044566252655,0.0706234208362944,0.046625996186562324,0.02511493831544238,0.048914886791916454,0.028274501399958834,0.019749514868154246,-0.8016875847516691,-0.37958518108900857,0.058099612497779375,0.03633497869048048,0.029887943364241543,0.9430300212081741
1756191409.8443892,0.02782345552216558,-0.0016874939970233861,0.045153929714990014,0.019962696906398323,0.05990603664780364,0.023941324051359996,0.11091458687887472,-0.007728365414282855,0.02888935968718108,0.0201152883031789,-0.8016516804037725,-0.36282019689679146,0.059778131544589996,0.03496164450531497,0.030150491853847224,0.943063681397368
1756191409.972799,0.06191442580893636,0.007775488583480611,0.06360640991753076,0.043758157038075084,0.06720355202389114,0.10775502168518655,0.04745628290316638,0.05224499424152514,0.02827674528474317,0.019657510442330557,-0.8017773450735737,-0.3950441512553131,0.08522069300798808,0.017839865156394595,0.03001585148055764,0.9430771453634781
1756191410.0949728,0.0564502664595185,0.02612698625992326,0.09839301978183143,0.011540931813857135,0.03541717809789321,0.013903873233015047,0.04769639005227124,0.004656317150768112,0.028647006872822258,0.020050211809575558,-0.8017145125743221,-0.38466112688183784,0.06195481647463406,0.030168444466064957,0.030217812506153303,0.9430838774013168
1756191410.221282,0.06594242106246598,-0.0035971436539993565,-0.038154869901892895,0.01675376296043396,-0.06535000315703013,0.008578842341461602,-0.14004854230648456,0.045144952833652496,0.028949947863378945,0.020018795669517097,-0.8016651444246664,-0.37121952045708895,0.06863298442433863,0.03025371570359258,0.030502801487112745,0.9430569493595291
1756191410.3539531,0.0071000417091828935,-0.019549800192608553,0.0708433335975689,-0.06058597394867855,0.03902330167372437,-0.10022412854082444,0.14097756147384644,0.015313109163852298,0.028658226954148096,0.02017812041894478,-0.8015686521197066,-0.3310001641511917,0.04476571565165239,0.02379770642694305,0.030141516259926206,0.9430591934086645
1756191410.474436,-0.08863158710300922,0.06463640654350028,0.2108088468804079,0.10019271733129725,0.2301925911075052,0.22164740939350688,0.24979175539577708,0.0767136569655336,0.02970393462216153,0.019994111731648445,-0.8013262991957805,-0.39381219512399507,0.07905864640248611,0.050660726669080114,0.03050055732841001,0.9430569493595291
1756191410.595659,0.031456505071700495,0.012196182328111985,-0.03523541439105483,0.022861955468268955,0.0063258563853142895,0.015292911625960293,-0.008327514248187928,-0.0264029990443412,0.029275328961803633,0.02010182400836664,-0.8017212446669445,-0.34413210127283544,0.050528327003121376,0.036025303525521475,0.030130296069033006,0.9430030931116027
1756191410.723086,0.08173126245246214,0.007970713626812486,-0.08614971138098661,-0.0029194547849542953,-0.027587834800429204,-0.048463840585421115,-0.057210984502864236,0.059520069071475196,0.029510949957458413,0.019776442964725634,-0.801543968181838,-0.3869679699487546,0.09172607213258743,0.014767816618961446,0.03009663604419021,0.9430030931663864
1756191410.8564448,0.10448325869134244,-0.007575771826155046,-0.02916088467463851,-0.024367683731457767,-0.047730050049722195,-0.07390191910021446,-0.031353279879754954,-0.01831783982925117,0.028445046011577633,0.019823567174813327,-0.8015686521197066,-0.3753843978047371,0.07975428880137556,0.02022300162078703,0.029623149948961595,0.9430681693860713
1756191410.9716249,0.08113211223526913,0.0032852262888541993,0.0026995418319369063,0.0020981470451635472,-0.0289813648799763,-0.015216618858496933,-0.023826877983725247,0.06501340099117335,0.02881979520487435,0.019971671568996766,-0.8018020290114424,-0.3924814971054302,0.1068215168574277,0.026589251013801378,0.03037938059252851,0.9430659253369359
1756191411.095041,0.06921418375499985,-0.008432982147068661,-0.1185509459772969,-0.03455548054155182,-0.17185510826461456,-0.10974770400892286,-0.20633205157869003,-0.023456616655868644,0.029551341965356293,0.019998599501217112,-0.801754904746571,-0.36638593082042303,0.08695979983381488,0.012705573154722942,0.030054000096724313,0.9430973414769944
1756191411.224608,-0.035738073070259654,0.026414219399585444,0.3024047689841074,0.039045741014620834,0.2195986272109782,0.12400388213641503,0.2787843355361153,0.08757914580843028,0.028916287564617747,0.01970463470720193,-0.8016449483111501,-0.3687309138750767,0.07755291856387082,0.019197489792371496,0.029975459637010798,0.9430120691437932
1756191411.344949,-0.061517235124483705,0.05205200787852792,0.13833187524612775,0.09025400203159627,0.1850790517295108,0.21204754118533695,0.17115722618558826,-0.01160825350705315,0.028927507645943585,0.019754002911641318,-0.8015507000553257,-0.373308689936119,0.05452265984871808,0.02617859752739177,0.029724130735677833,0.9430928533787236
1756191411.4817111,0.06917379266472862,0.015301888712736614,0.024199382443090573,0.03264134004712105,0.062349764958900565,0.041924804832567185,0.0025469477644518893,0.0533310978070778,0.029192300842088813,0.019780930953429025,-0.8015394800835672,-0.4035848505137598,0.11830859105376636,0.023122259689604536,0.03008092808372834,0.9430614373482326
1756191411.597,0.06214331383542979,-0.013109498273800401,-0.05485926558921004,-0.0055292364867294535,-0.01850857599364484,-0.037510837099569684,-0.03161583050592419,-0.02050574660739478,0.02882203914444236,0.01993352355545058,-0.8015462120118386,-0.3610923117136254,0.08380696845843512,0.021437008262557143,0.029834086678045636,0.942980653113302
