2025-08-26T13:55:48.036,EEG UDP 서버 생성 실패: [Errno 49] Can't assign requested address
2025-08-26T13:55:48.037,TX→192.168.1.100:PING
2025-08-26T13:55:48.037,TX→192.168.1.102:PING
2025-08-26T13:55:49.055,TX→192.168.1.100:PING
2025-08-26T13:55:49.056,TX→192.168.1.102:PING
2025-08-26T13:55:50.074,TX→192.168.1.100:PING
2025-08-26T13:55:50.074,TX→192.168.1.102:PING
2025-08-26T13:55:51.092,TX→192.168.1.100:PING
2025-08-26T13:55:51.093,TX→192.168.1.102:PING
2025-08-26T13:55:52.116,TX→192.168.1.100:PING
2025-08-26T13:55:52.116,TX→192.168.1.102:PING
2025-08-26T13:55:53.136,TX→192.168.1.100:PING
2025-08-26T13:55:53.137,TX→192.168.1.102:PING
2025-08-26T13:55:54.148,TX→192.168.1.100:PING
2025-08-26T13:55:54.149,TX→192.168.1.102:PING
2025-08-26T13:55:55.165,TX→192.168.1.100:PING
2025-08-26T13:55:55.166,TX→192.168.1.102:PING
2025-08-26T13:55:56.182,TX→192.168.1.100:PING
2025-08-26T13:55:56.183,TX→192.168.1.102:PING
2025-08-26T13:55:57.201,TX→192.168.1.100:PING
2025-08-26T13:55:57.201,TX→192.168.1.102:PING
2025-08-26T13:55:58.218,TX→192.168.1.100:PING
2025-08-26T13:55:58.218,TX→192.168.1.102:PING
2025-08-26T13:55:59.236,TX→192.168.1.100:PING
2025-08-26T13:55:59.237,TX→192.168.1.102:PING
2025-08-26T13:56:00.254,TX→192.168.1.100:PING
2025-08-26T13:56:00.255,TX→192.168.1.102:PING
2025-08-26T13:56:00.686,EEG 기록 시작: 채은우_시나리오_20250826_135600.csv
2025-08-26T13:56:01.276,TX→192.168.1.100:PING
2025-08-26T13:56:01.276,ERR:192.168.1.102:[Errno 65] No route to host
2025-08-26T13:56:02.296,TX→192.168.1.100:PING
2025-08-26T13:56:02.296,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:02.745,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:03.309,TX→192.168.1.100:PING
2025-08-26T13:56:03.309,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:04.333,TX→192.168.1.100:PING
2025-08-26T13:56:04.334,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:05.347,TX→192.168.1.100:PING
2025-08-26T13:56:05.347,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:06.363,TX→192.168.1.100:PING
2025-08-26T13:56:06.366,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:07.381,TX→192.168.1.100:PING
2025-08-26T13:56:07.382,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:08.397,TX→192.168.1.100:PING
2025-08-26T13:56:08.399,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:09.413,TX→192.168.1.100:PING
2025-08-26T13:56:09.413,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:10.432,TX→192.168.1.100:PING
2025-08-26T13:56:10.433,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:11.450,TX→192.168.1.100:PING
2025-08-26T13:56:11.450,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:12.464,TX→192.168.1.100:PING
2025-08-26T13:56:12.466,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:13.483,TX→192.168.1.100:PING
2025-08-26T13:56:13.484,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:14.502,TX→192.168.1.100:PING
2025-08-26T13:56:14.504,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:15.518,TX→192.168.1.100:PING
2025-08-26T13:56:15.518,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:16.534,TX→192.168.1.100:PING
2025-08-26T13:56:16.534,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:17.550,TX→192.168.1.100:PING
2025-08-26T13:56:17.550,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:18.567,TX→192.168.1.100:PING
2025-08-26T13:56:18.568,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:19.584,TX→192.168.1.100:PING
2025-08-26T13:56:19.584,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:20.598,TX→192.168.1.100:PING
2025-08-26T13:56:20.600,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:21.616,TX→192.168.1.100:PING
2025-08-26T13:56:21.616,TX→192.168.1.102:PING
2025-08-26T13:56:22.629,TX→192.168.1.100:PING
2025-08-26T13:56:22.630,TX→192.168.1.102:PING
2025-08-26T13:56:23.643,TX→192.168.1.100:PING
2025-08-26T13:56:23.643,TX→192.168.1.102:PING
2025-08-26T13:56:24.657,TX→192.168.1.100:PING
2025-08-26T13:56:24.658,TX→192.168.1.102:PING
2025-08-26T13:56:25.675,TX→192.168.1.100:PING
2025-08-26T13:56:25.675,TX→192.168.1.102:PING
2025-08-26T13:56:26.692,TX→192.168.1.100:PING
2025-08-26T13:56:26.693,TX→192.168.1.102:PING
2025-08-26T13:56:27.709,TX→192.168.1.100:PING
2025-08-26T13:56:27.710,TX→192.168.1.102:PING
2025-08-26T13:56:28.723,TX→192.168.1.100:PING
2025-08-26T13:56:28.724,ERR:192.168.1.102:[Errno 65] No route to host
2025-08-26T13:56:29.744,TX→192.168.1.100:PING
2025-08-26T13:56:29.745,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:30.763,TX→192.168.1.100:PING
2025-08-26T13:56:30.765,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:31.775,TX→192.168.1.100:PING
2025-08-26T13:56:31.775,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:32.790,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:32.792,TX→192.168.1.100:PING
2025-08-26T13:56:32.793,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:33.808,TX→192.168.1.100:PING
2025-08-26T13:56:33.808,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:34.827,TX→192.168.1.100:PING
2025-08-26T13:56:34.828,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:34.831,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:35.829,TX→192.168.1.100:PING
2025-08-26T13:56:35.830,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:36.847,TX→192.168.1.100:PING
2025-08-26T13:56:36.848,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:37.870,TX→192.168.1.100:PING
2025-08-26T13:56:37.871,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:38.891,TX→192.168.1.100:PING
2025-08-26T13:56:38.892,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:39.907,TX→192.168.1.100:PING
2025-08-26T13:56:39.907,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:40.922,TX→192.168.1.100:PING
2025-08-26T13:56:40.925,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:41.944,TX→192.168.1.100:PING
2025-08-26T13:56:41.945,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:42.963,TX→192.168.1.100:PING
2025-08-26T13:56:42.963,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:43.981,TX→192.168.1.100:PING
2025-08-26T13:56:43.981,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:45.002,TX→192.168.1.100:PING
2025-08-26T13:56:45.003,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:46.022,TX→192.168.1.100:PING
2025-08-26T13:56:46.022,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:47.039,TX→192.168.1.100:PING
2025-08-26T13:56:47.040,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:48.058,TX→192.168.1.100:PING
2025-08-26T13:56:48.059,ERR:192.168.1.102:[Errno 64] Host is down
2025-08-26T13:56:49.075,TX→192.168.1.100:PING
2025-08-26T13:56:49.075,TX→192.168.1.102:PING
2025-08-26T13:56:49.845,TX→192.168.1.102:NEXT
2025-08-26T13:56:50.091,TX→192.168.1.100:PING
2025-08-26T13:56:50.091,TX→192.168.1.102:PING
2025-08-26T13:56:51.106,TX→192.168.1.100:PING
2025-08-26T13:56:51.107,TX→192.168.1.102:PING
2025-08-26T13:56:51.848,TX→192.168.1.102:NEXT
2025-08-26T13:56:52.125,TX→192.168.1.100:PING
2025-08-26T13:56:52.126,TX→192.168.1.102:PING
2025-08-26T13:56:53.145,TX→192.168.1.100:PING
2025-08-26T13:56:53.145,TX→192.168.1.102:PING
2025-08-26T13:56:54.167,TX→192.168.1.100:PING
2025-08-26T13:56:54.167,ERR:192.168.1.102:[Errno 65] No route to host
