2025-07-07T20:17:47.608,TX→192.168.1.100:PING
2025-07-07T20:17:47.609,TX→192.168.1.102:PING
2025-07-07T20:17:48.623,TX→192.168.1.100:PING
2025-07-07T20:17:48.623,TX→192.168.1.102:PING
2025-07-07T20:17:49.631,TX→192.168.1.100:PING
2025-07-07T20:17:49.632,TX→192.168.1.102:PING
2025-07-07T21:49:05.848,TX→192.168.1.100:PING
2025-07-07T21:49:05.849,TX→192.168.1.102:PING
2025-07-07T21:49:06.850,TX→192.168.1.100:PING
2025-07-07T21:49:06.851,TX→192.168.1.102:PING
2025-07-07T21:49:07.855,TX→192.168.1.100:PING
2025-07-07T21:49:07.856,TX→192.168.1.102:PING
2025-07-07T21:49:08.861,TX→192.168.1.100:PING
2025-07-07T21:49:08.861,TX→192.168.1.102:PING
2025-07-07T21:49:09.865,TX→192.168.1.100:PING
2025-07-07T21:49:09.865,TX→192.168.1.102:PING
2025-07-07T21:49:10.876,TX→192.168.1.100:PING
2025-07-07T21:49:10.876,ERR:192.168.1.102:[Errno 65] No route to host
2025-07-07T21:49:11.883,TX→192.168.1.100:PING
2025-07-07T21:49:11.883,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:12.891,TX→192.168.1.100:PING
2025-07-07T21:49:12.892,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:13.563,TX→192.168.1.100:SUBJECT:임관우
2025-07-07T21:49:13.900,TX→192.168.1.100:PING
2025-07-07T21:49:13.900,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:14.906,TX→192.168.1.100:PING
2025-07-07T21:49:14.907,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:15.916,TX→192.168.1.100:PING
2025-07-07T21:49:15.916,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:16.928,TX→192.168.1.100:PING
2025-07-07T21:49:16.929,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:17.938,TX→192.168.1.100:PING
2025-07-07T21:49:17.939,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:18.947,TX→192.168.1.100:PING
2025-07-07T21:49:18.948,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:19.977,TX→192.168.1.100:PING
2025-07-07T21:49:19.977,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:20.980,TX→192.168.1.100:PING
2025-07-07T21:49:20.980,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:21.992,TX→192.168.1.100:PING
2025-07-07T21:49:21.992,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:22.995,TX→192.168.1.100:PING
2025-07-07T21:49:22.995,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:23.999,TX→192.168.1.100:PING
2025-07-07T21:49:23.999,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:25.001,TX→192.168.1.100:PING
2025-07-07T21:49:25.001,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:26.006,TX→192.168.1.100:PING
2025-07-07T21:49:26.007,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:27.012,TX→192.168.1.100:PING
2025-07-07T21:49:27.012,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:28.023,TX→192.168.1.100:PING
2025-07-07T21:49:28.023,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:29.037,TX→192.168.1.100:PING
2025-07-07T21:49:29.038,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:30.067,TX→192.168.1.100:PING
2025-07-07T21:49:30.067,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:31.073,TX→192.168.1.100:PING
2025-07-07T21:49:31.073,TX→192.168.1.102:PING
2025-07-07T21:49:32.077,TX→192.168.1.100:PING
2025-07-07T21:49:32.077,TX→192.168.1.102:PING
2025-07-07T21:49:33.081,TX→192.168.1.100:PING
2025-07-07T21:49:33.081,TX→192.168.1.102:PING
2025-07-07T21:49:34.093,TX→192.168.1.100:PING
2025-07-07T21:49:34.094,TX→192.168.1.102:PING
2025-07-07T21:49:35.101,TX→192.168.1.100:PING
2025-07-07T21:49:35.102,TX→192.168.1.102:PING
2025-07-07T21:49:36.111,TX→192.168.1.100:PING
2025-07-07T21:49:36.112,ERR:192.168.1.102:[Errno 65] No route to host
2025-07-07T21:49:37.117,TX→192.168.1.100:PING
2025-07-07T21:49:37.117,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:38.125,TX→192.168.1.100:PING
2025-07-07T21:49:38.125,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:39.129,TX→192.168.1.100:PING
2025-07-07T21:49:39.129,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:40.136,TX→192.168.1.100:PING
2025-07-07T21:49:40.136,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:41.140,TX→192.168.1.100:PING
2025-07-07T21:49:41.140,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:42.143,TX→192.168.1.100:PING
2025-07-07T21:49:42.143,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:43.160,TX→192.168.1.100:PING
2025-07-07T21:49:43.161,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:44.193,TX→192.168.1.100:PING
2025-07-07T21:49:44.193,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:45.202,TX→192.168.1.100:PING
2025-07-07T21:49:45.203,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:46.212,TX→192.168.1.100:PING
2025-07-07T21:49:46.213,ERR:192.168.1.102:[Errno 64] Host is down
2025-07-07T21:49:47.227,TX→192.168.1.100:PING
